"uuid","grsf_name","grsf_semantic_id","short_name","type","status","parent_areas","sdg_flag","jurisdictional_distribution","firms_code","ram_code","fishsource_code","FAO_SDG14_4_1_questionnaire_code"
"1601a689-f268-3657-9e92-9a4125dbdfd5","Epigonus crassicaudus - 87.3.11 - 87.2.12 - 87.2.13 - 87.2.14 - 87.2.15 - 87.2.16 - 87.2.17","asfis:EGV+fao:87.2.12;fao:87.2.13;fao:87.2.14;fao:87.2.15;fao:87.2.16;fao:87.2.17;fao:87.3.11","Epigonus Crassicaudus - 87.2.12, 87.2.13, 87.2.14, 87.2.15, 87.2.16, 87.2.17, 87.3.11","assessment unit","approved","fao:87","true",,,,,"sdg-chl-20"
"9a9c5463-1ac8-3f1a-ae15-1b742559fe9e","Sander lucioperca - Bothnian Sea (Subdivision 27.3.d.30) - Archipelago Sea (Subdivision 27.3.d.29)","asfis:FPP+fao:27.3.d.29;fao:27.3.d.30","Pike-perch - Archipelago Sea (Subdivision 27.3.d.29), Bothnian Sea (Subdivision 27.3.d.30)","assessment unit","approved","fao:27","true",,,,,"sdg-fin-7"
"476df634-92e3-3222-9708-e82a8b178d91","Pagrus caeruleostictus - Gulf of Gabes - Northern Tunisia - Gulf of Hammamet","asfis:BSC+gfcm:12;gfcm:13;gfcm:14","Bluespotted seabream - Northern Tunisia, Gulf of Hammamet, Gulf of Gabes","assessment unit","approved","fao:37","true",,,,,"sdg-tun-30"
"e2418202-646c-368d-a777-dff9c7d59faa","Portunus spp - Selat Malaka WPP 571 - Samudera Hindia WPP 572 - Samuder Hindia WPP 573","asfis:CRS+idn_wpp:571;idn_wpp:572;idn_wpp:573","Portunus swimcrabs nei - Malacca Strait and Andaman Sea, Indian Ocean of Western Sumatera and Sunda Strait, Southern Java to Western of Timor Sea","assessment unit","approved","fao:57;fao:71","true",,,,,"sdg-idn-3"
"689418dc-d6c0-35eb-8ab6-d0be33549aaa","Aliger gigas - North West Cuba","asfis:COO+cub_mip_sfmz:nw","Queen Conch - North West Cuba (Cobo, Noroccidental)","assessment unit","approved","fao:31","true",,,,,"sdg-cub-4"
"fcc3befa-c28c-3891-821c-846a5f2f089d","Boops boops - Western Ionian","asfis:BOG+gfcm:19","Bogue - Western Ionian","marine resource","approved","fao:37","true",,,,,"sdg-ita-33"
"bcd5304b-9645-3257-ae8c-f3763573df9c","Crassostrea rhizophorae - North West Cuba","asfis:OYM+cub_mip_sfmz:nw","Mangrove cupped oyster - North West Cuba (Ostión - Noroccidental)","assessment unit","pending","fao:31","false",,,,,"sdg-cub-42"
"9348cf97-d3f4-3592-9291-77fdda049efb","Zenopsis nebulosus - Ocean Trawl Fishery - Fish Trawl - SESS Commonwealth Trawl Sector","asfis:ZNE+aus_cwf:sess_cts;aus_nsw_cf:OTF_FT","Mirror dory - South Eastern Australia","assessment unit","pending","fao:81;fao:57","false",,,,,"sdg-aus-14"
"b03db1fe-3e35-3123-ab2c-c2a4d047e083","Illex argentinus - Atlantic, Southwest / 41.3.1 - Atlantic, Southwest / 41.3.2","asfis:SQA+fao:41.3.1;fao:41.3.2","Argentine shortfin squid - Argentina south","assessment unit","pending","fao:48;fao:41;fao:87","false",,,,,"sdg-arg-6"
"a6a9ff27-997c-3f6b-a171-68e2d3952666","Sardinella aurita - Gulf of Gabes - Northern Tunisia - Gulf of Hammamet","asfis:SAA+gfcm:12;gfcm:13;gfcm:14","Round sardinella - Northern Tunisia, Gulf of Hammamet, Gulf of Gabes","assessment unit","approved","fao:37","true",,,,,"sdg-tun-35"
"ed83546b-7076-3f9c-ab46-aa581997c1b5","Pandalus borealis - Canadian Shrimp Fishing Area SFA 5","asfis:PRA+can_dfo_sfa_shp:5","Northern prawn - Canadian Shrimp Fishing Area SFA 5","assessment unit","approved","fao:21","true",,,,,"sdg-can-47"
"4dd2f3c8-eba6-3e2e-b9cd-e43284d93b43","Cephalopholis miniata - Plectropomus punctatus - Epinephelus polyphekadion - Epinephelus morrhua - Epinephelus coeruleopunctatus - Epinephelus lanceolatus - Epinephelus spp - Anyperodon leucogrammicus - Epinephelus fuscoguttatus - Cephalopholis sonnerati - Epinephelus flavocaeruleus - Epinephelus tukula - Epinephelus fasciatus - Epinephelus poecilonotus - Aethaloperca rogaa - Plectropomus laevis - Epinephelus faveatus - Epinephelus longispinis - Epinephelus multinotatus - Cephalopholis argus - Mahe Island and Seychelles Bank - Amirantes Islands","asfis:AYG;asfis:CFF;asfis:CFI;asfis:EEA;asfis:EEK;asfis:EEN;asfis:EEP;asfis:EEV;asfis:EFT;asfis:EHG;asfis:EML;asfis:EMN;asfis:EWC;asfis:EWF;asfis:EWL;asfis:EWP;asfis:EWU;asfis:EWV;asfis:EWW;asfis:GPX+syc_sfa_faz:1;syc_sfa_faz:5","Serranidae - Seychelles Mahe Plateau","assessment unit","pending","fao:51","false",,,,,"sdg-syc-23"
"b865e7e3-16d5-39cb-a383-f3100dd467b1","Rastrelliger kanagurta - Bangladesh","asfis:RAG+wja:bgd","Indian mackerel - Bangladesh","marine resource","pending","fao:57","false",,,,,"sdg-bgd-32"
"b0244a50-8e2b-347a-8e3b-4dcb67f3b955","Lutjanus cyanopterus - Sint-Eustatius","asfis:LJY+wja:BES_SEU","Cubera snapper - Sint Eustatius","assessment unit","approved","fao:31","true",,,,,"sdg-bes-20"
"0921ebf2-1efa-3975-b501-b25d0adef7d9","Trachurus trachurus - Northern coastal subarea - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.3.11","asfis:HOM+fao:34.1;fao:34.3.11;fao:34.3.12","Atlantic horse mackerel - Morocco, Mauritania, Senegal, Gambia, Guinea Bissau and Guinea (between 26° and 10° N)","assessment unit","archived","fao:34;fao:27;fao:37","false","Shared between nations","10097",,,
"da5a9002-d462-3a21-94da-b5215c88e977","Pagellus bellottii - Northern coastal subarea - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.3.11","asfis:PAR+fao:34.1;fao:34.3.11;fao:34.3.12","Red Pandora - Morocco, Mauritania, Senegal and Gambia","assessment unit","archived","fao:34;fao:27;fao:37","false","Shared between nations","10112",,,
"fce8970e-b6ca-3a4f-af13-b1a87deabc10","Galeoides decadactylus - Sahara coastal - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.3.11","asfis:GAL+fao:34.1.3;fao:34.3.11;fao:34.3.12","Lesser African threadfin - Morocco, Mauritania, Senegal and Gambia","assessment unit","approved","fao:34","false","Shared between nations","10116",,,
"76ad6212-6200-334b-acf3-344026b9aa12","Panulirus regius - Atlantic, East central / 34.3.12 - Atlantic, East central / 34.3.11","asfis:LOY+fao:34.3.11;fao:34.3.12","Royal spiny lobster - Senegal and Gambia","assessment unit","approved","fao:34","false","Shared between nations","10160",,,
"b60d2a57-03fc-3ddd-b0cc-9715b9d0913c","Sardinella aurita - Atlantic, East central / 34.3.13","asfis:SAA+fao:34.3.13","Round sardinella - Guinea Bissau","assessment unit","archived","fao:34","false","Shared between nations","10164",,,
"94aa4aa4-e4fb-383d-a941-37eea50fe6c5","Sardinella maderensis - Atlantic, East central / 34.3.13","asfis:SAE+fao:34.3.13","Madeiran sardinella - Guinea Bissau","assessment unit","archived","fao:34","false","Shared between nations","10165",,,
"bce66885-9cae-3e46-997e-f0a64e9dd47a","Sardinella aurita - Atlantic, East central / 34.3.13","asfis:SAA+fao:34.3.13","Round sardinella - Guinea","assessment unit","archived","fao:34","false","Shared between nations","10166",,,
"a5cd7640-b0f4-3a63-87ee-c149f8324a6b","Sardinella maderensis - Atlantic, East central / 34.3.13","asfis:SAE+fao:34.3.13","Madeiran sardinella - Guinea","assessment unit","archived","fao:34","false","Shared between nations","10167",,,
"92e17a93-2e76-346d-8749-d63d07cbfa55","Sardinella aurita - Sardinella maderensis - Western Gulf of Guinea","asfis:SAA;asfis:SAE+fao:34.3.4","Sardinellas - Cote d'Ivoire, Ghana, Togo and Benin","assessment unit","archived","fao:34","false","Shared between nations","10169",,,
"a1af41a4-d1fd-377f-8fe2-f6647ed52b91","Sardinella maderensis - Southern Gulf of Guinea - Central Gulf of Guinea","asfis:SAE+fao:34.3.5;fao:34.3.6","Madeiran sardinella - Angola, Congo and Gabon (South)","assessment unit","approved","fao:34;fao:47","false","Shared between nations","10173",,,
"942b5b8f-ecf5-345a-9baa-80bdfff5c059","Trachurus trecae - Western Gulf of Guinea","asfis:HMZ+fao:34.3.4","Cunene horse mackerel - Côte d'Ivoire, Ghana, Togo and Benin","assessment unit","approved","fao:34","false","Shared between nations","10177",,,
"04b2658f-cb4f-35ce-8e35-a8929fb47cc3","Cynoglossus spp - Atlantic, East central / 34.3.13","asfis:YOX+fao:34.3.13","Tounguesole - Guinea","assessment unit","archived","fao:34","false","Shared between nations","10217",,,
"889bce50-018f-3b91-bc1d-334113812a40","Galeoides decadactylus - Sherbro","asfis:GAL+fao:34.3.3","Lesser African threadfin - Liberia","assessment unit","approved","fao:34;fao:41","false","Shared between nations","10230",,,
"16d550f2-4e5c-3286-a1e6-007f0d05c040","Penaeus notialis - Sherbro - Atlantic, East central / 34.3.13","asfis:SOP+fao:34.3.13;fao:34.3.3","Southern pink shrimp - Guinea","assessment unit","approved","fao:34;fao:41","false","National","10262",,,
"a55b30e4-dd94-3ef5-8d37-23977ac487a4","Penaeus notialis - Western Gulf of Guinea","asfis:SOP+fao:34.3.4","Southern pink shrimp - Cote d'Ivoire, Ghana, Togo and Benin","assessment unit","archived","fao:34","false","Unspecified","10271",,,
"4300b054-1386-39e9-a081-cfead675116b","Nephrops norvegicus - Faroe Bank (Subdivision 27.5.b.2) - Faroe Plateau (Subdivision 27.5.b.1) - Rockall (Division 27.6.b)","asfis:NEP+fao:27.5.b.1;fao:27.5.b.2;fao:27.6.b","Norway lobster - West of Scotland","assessment unit","approved","fao:27","false","National","10362",,,
"7fd06123-653e-3c54-8102-0420b7ff455d","Nephrops norvegicus - Northern North Sea (Division 27.4.a)","asfis:NEP+fao:27.4.a","Norway lobster - North Sea (Moreay Firth, Noup)","assessment unit","archived","fao:27","false","National","10377",,,
"661b6b76-4e98-3d09-aa49-e9049586fc48","Molva molva - Atlantic, Northeast","asfis:LIN+fao:27","Ling - Northeast Atlantic","assessment unit","archived","fao:31;fao:21;fao:34;fao:27;fao:37;fao:18","false","Straddling between High Seas and EEZ","10489",,,
"5664ed98-06d7-341a-8ca9-6bafc336ad40","Dissostichus mawsoni - Pacific Antarctic / 88.2","asfis:TOA+fao:88.2","Antarctic toothfish - Western Ross Sea","assessment unit","approved","fao:88;fao:81;fao:87","false","High Seas Purely","10527",,,
"88ddafc4-e536-3ec7-98bd-b35f28ee43e7","Pseudopentaceros richardsoni - SEAFO division C.1 - SEAFO division C.0 - SEAFO division B.1 - SEAFO division B.0","asfis:EDR+fao:47.B.0;fao:47.B.1;fao:47.C.0;fao:47.C.1","Pelagic armourhead - South East Atlantic","assessment unit","approved","fao:41;fao:51;fao:47","false","High Seas Purely","13379",,,
"96a4e759-8aa9-3121-aaf8-451b96e149bc","Rajidae - SEAFO division C.1 - SEAFO division D.0 - SEAFO division C.0 - SEAFO division B.1 - SEAFO division D.1 - SEAFO division A.1 - SEAFO division B.0 - SEAFO division A.0","asfis:RAJ+fao:47.A.0;fao:47.A.1;fao:47.B.0;fao:47.B.1;fao:47.C.0;fao:47.C.1;fao:47.D.0;fao:47.D.1","Skates - South East Atlantic","assessment unit","approved","fao:34;fao:58;fao:48;fao:41;fao:51;fao:47","false","High Seas Purely","13381",,,
"d38711ec-2231-3ab0-87c7-6a56a282fb42","Sardinella aurita - Sardinella maderensis - Western Gulf of Guinea","asfis:SAA;asfis:SAE+fao:34.3.4","Madeiran sardinella and Round sardinella - Benin, Côte d'Ivoire, Ghana and Togo","assessment unit","approved","fao:34","false","Shared between nations","13419",,,
"4c70bab0-9a7f-30e9-aab7-9b5ad9b00b5a","Engraulis encrasicolus - Southern Gulf of Guinea - Sherbro - Cunene - Cape Salinas - Central Gulf of Guinea - Western Gulf of Guinea - Atlantic, East central / 34.3.13 - Cape Palmeirinhas","asfis:ANE+fao:34.3.13;fao:34.3.3;fao:34.3.4;fao:34.3.5;fao:34.3.6;fao:47.1.1;fao:47.1.2;fao:47.1.3","European anchovy - Southern Area of Eastern Central Atlantic","assessment unit","archived","fao:34;fao:41;fao:47","false","Shared between nations","13423",,,
"315879fe-6933-34c3-8de9-d7b593240dd2","Penaeidae - Indian Ocean, West / 51.5","asfis:PEZ+fao:51.5","Prawns - Ungwana bay","assessment unit","approved","fao:51","false","National","13501",,,
"8ddcdecd-7117-332c-a31e-9abf1f69803c","Decapoda - Indian Ocean, West / 51.5","unk:decapoda+fao:51.5","Crabs - Kenya","assessment unit","pending","fao:51","false","National","13506",,,
"ebac559e-2b6b-3949-b5db-a3c2164e5471","Clupeidae - Indian Ocean, West / 51.5","asfis:CLP+fao:51.5","Small pelagics - Kenya","assessment unit","approved","fao:51","false","National","13507",,,
"e4218bc5-b029-321b-89af-73f6a35aca53","Octopus cyaneus - Indian Ocean, West / 51.6","asfis:OQC+fao:51.6","Octopus - Madagascar","assessment unit","approved","fao:51","false","National","13525",,,
"22657fbf-41fb-3c10-90bd-6244b38d4e05","Holothuria nobilis - Thelenota ananas - Holothuria scabra - Holothuria fuscogilva - Indian Ocean, West / 51.6","asfis:HFC;asfis:HFF;asfis:HFN;asfis:TFQ+fao:51.6","Sea cucumber - Madagascar","assessment unit","approved","fao:51","false","National","13526",,,
"995863c5-bae6-3efa-a6f8-2ddf155347b1","Epinephelus morrhua - Indian Ocean, West / 51.6","asfis:EEP+fao:51.6","Comet grouper - Comoros","assessment unit","approved","fao:51","false","National","13543",,,
"146c4236-f572-3e53-bc94-be99f6fcce56","Carangidae - Lethrinidae - Indian Ocean, West / 51.7","asfis:CGX;asfis:EMP+fao:51.7","Scads - Mid-water of Saya de Malha and Nazareth banks","assessment unit","approved","fao:58;fao:57;fao:51","false","Straddling between High Seas and EEZ","13553",,,
"81284707-a2e9-3ad6-910f-ce99c8967ef7","Chrysoblephus laticeps - Indian Ocean, West / 51.8","asfis:ROM+fao:51.8","Roman - South Africa Eastern","assessment unit","approved","fao:58;fao:51;fao:47","false","National","13570",,,
"0deb95a2-b117-3486-8b7f-bd135699f0d5","Pomatomus saltatrix - Indian Ocean, West / 51.8","asfis:BLU+fao:51.8","Elf - Cape Point to southern Mozambique","assessment unit","approved","fao:58;fao:51;fao:47","false","Shared between nations","13576",,,
"914ce289-0e01-340a-b961-63ede6f35435","Sphyraena spp - Indian Ocean, West / 51.5","asfis:BAR+fao:51.5","Barracudas - Seychelles","marine resource","approved","fao:51","false","National","13602",,,
"af4418df-5c42-3140-b336-2640ac01c91a","Rastrelliger kanagurta - Indian Ocean, West / 51.5","asfis:RAG+fao:51.5","Indian mackerel - Seychelles","assessment unit","approved","fao:51","false","National","13604",,,
"51832da7-b602-30cc-b847-465e844b0988","Mullus barbatus - Southern Alboran Sea - Northern Alboran Sea","asfis:MUT+gfcm:1;gfcm:3","Red mullet - Alboran Sea","assessment unit","approved","fao:37","false","Shared between nations","13769",,,
"863b1758-f345-390a-91e4-e85acb472c45","Muraenidae - Cape Verde insular","asfis:MUI+fao:34.3.2","Morays - Cabo Verde","assessment unit","approved","fao:34","false","National","13795",,,
"af8f508d-bce7-37b6-9b41-503e1b818054","Penaeus notialis - Western Gulf of Guinea","asfis:SOP+fao:34.3.4","Southern pink shrimp - Ghana","assessment unit","approved","fao:34","false","National","13818",,,
"ade66696-bf81-3402-bd84-48e3ee2b8ba7","Penaeus monodon - Holthuispenaeopsis atlantica - Penaeus notialis - Central Gulf of Guinea","asfis:GIT;asfis:GUS;asfis:SOP+fao:34.3.5","Coastal shrimps - Nigeria and Cameroon","assessment unit","approved","fao:34","false","Shared between nations","13821",,,
"bcbabd26-b6dd-3344-b8b4-90ad34aad269","Pagellus acarne - Morocco coastal","asfis:SBA+fao:34.1.1","Axillary seabream - Morocco","assessment unit","approved","fao:34;fao:27;fao:37","false","National","13829",,,
"0bb8ebfb-e003-3e12-a4da-d6c86a49368f","Parapenaeus longirostris - Morocco coastal","asfis:DPS+fao:34.1.1","Deep-water rose shrimp - Morocco","assessment unit","approved","fao:34;fao:27;fao:37","false","National","13833",,,
"a301e0ff-a614-3faf-b59c-0ad2b3f585a4","Melanogrammus aeglefinus - Skagerrak and Kattegat (Division 27.3.a) - North Sea (Subarea 27.4)","asfis:HAD+fao:27.3.a;fao:27.4","Haddock - North Sea, Skagerrak and Kattegat","assessment unit","archived","fao:27","false",,"10366",,,
"45ba71d5-faa4-3563-8900-68bd2946b9d6","Euphausia superba - Dissostichus mawsoni - Dissostichus eleginoides - Champsocephalus gunnari - Pacific, Antarctic - Indian Ocean, Antarctic - Atlantic, Antarctic","asfis:ANI;asfis:KRI;asfis:TOA;asfis:TOP+fao:48;fao:58;fao:88","Marine resources - Southern Ocean","assessment unit","approved","fao:88;fao:58;fao:48;fao:81;fao:41;fao:57;fao:51;fao:87;fao:47","false",,"10528",,,
"a8ca7b7a-0911-38d8-a77b-48f46194085c","Cynoscion nebulosus - Gulf of Mexico","asfis:SWF+lme:5","Spotted weakfish - USA Louisiana","assessment unit","pending","fao:31","false",,"13905",,,
"ebfd68d3-f7e6-34c9-9596-cef02f882ba1","Cynoscion nebulosus - Gulf of Mexico","asfis:SWF+lme:5","Spotted weakfish - USA Mississippi","assessment unit","pending","fao:31","false",,"13906",,,
"cd11166c-d5eb-33b1-859d-21270bb831e6","Lophius budegassa - Bay of Biscay - Offshore (Division 27.8.d) - Bay of Biscay - Central (Division 27.8.b) - Bay of Biscay - North (Division 27.8.a) - Irish Sea, West of Ireland, Porcupine Bank, Eastern and Western English Channel, etc (Subarea 27.7)","asfis:ANK+fao:27.7;fao:27.8.a;fao:27.8.b;fao:27.8.d","Black-bellied anglerfish - Irish Sea, West of Ireland, Porcupine Bank, English Channel, Bristol Channel, Celtic Sea, Southwest of Ireland and Bay of Biscay (North, Central and Offshore)","assessment unit","approved","fao:27","false",,"13940",,,
"51fa578d-7112-37c3-85c8-59c0470a38a7","Gadus morhua - Norwegian Sea, Spitzbergen, and Bear Island (Subarea 27.2)","asfis:COD+fao:27.2","Cod - Norwegian Sea, Spitzbergen, and Bear Island between 62°N and 67°N (coastal waters)","assessment unit","approved","fao:27","false",,"13946",,,
"127cc332-482c-39b8-a5dc-179a8e872e03","Raja clavata - Bay of Biscay - South (Division 27.8.c)","asfis:RJC+fao:27.8.c","Thornback ray - Bay of Biscay South","assessment unit","approved","fao:27","false",,"13953",,,
"da14d757-d6ed-3c79-8c10-6bcd477af791","Salmo salar - Atlantic, Northwest / 21.6 - Atlantic, Northwest / 21.5 - Atlantic, Northwest / 21.4 - Atlantic, Northwest / 21.3 - Atlantic, Northwest / 21.2 - Atlantic, Northwest / 21.1 - Atlantic, Northwest / 21.0","asfis:SAL+fao:21.0;fao:21.1;fao:21.2;fao:21.3;fao:21.4;fao:21.5;fao:21.6","Salmon - North America","assessment unit","approved","fao:31;fao:21;fao:27;fao:18","false",,"13958",,,
"3ad149c3-a4c9-38ca-a460-b98b0eb99c16","Salmo salar - East Greenland (Subarea 27.14) - Atlantic, Northwest / 21.1","asfis:SAL+fao:21.1;fao:27.14","Salmon - East and West Greenland","assessment unit","approved","fao:21;fao:27;fao:18","false",,"13960",,,
"aea6f9e2-0ef9-3007-86bc-c0900177073c","Merluccius merluccius - Southern Alboran Sea - Northern Alboran Sea","asfis:HKE+gfcm:1;gfcm:3","European hake - Northern and Southern Alboran Sea","assessment unit","approved","fao:37","false",,"13966",,,
"4f22eac8-90d1-394d-8058-d3cbd1a0ef7b","Merluccius merluccius - Gulf of Lion - Northern Spain - Balearic Islands - Northern Alboran Sea","asfis:HKE+gfcm:1;gfcm:5;gfcm:6;gfcm:7","European hake - Northern Alboran Sea, Balearic islands, Northern Spain, Gulf of Lion","assessment unit","approved","fao:37","false",,"13968",,,
"c35bc4b3-b6e0-314d-92df-3808b9cff0b2","Genypterus blacodes - NZ LIN6B","asfis:CUS+grsf:NZL_LIN6B","Pink cusk-eel - Bounty platform","assessment unit","approved",,"false",,,"NZLINGLIN6b","2099","sdg-nzl-9"
"677c9d57-263e-346b-8203-64cee7cfe2b3","Placopecten magellanicus - 29W a-d","asfis:SCA+can_dfo_sfa_sca:29W a-d","American sea scallop - Bay of Fundy SFA 29W","assessment unit","approved",,"false",,,"SCALLWSFA29","648",
"2700fc59-c308-355d-a5f2-bab5b57b41f6","Platycephalus conatus - Deepwater flathead Southeast Australia Stock Assessment Area","asfis:FTL+grsf:CSIRO_DEEPFLATHEADSE_1978_2007_FULTON","Deep-water flathead - Great Australia Bight","assessment unit","approved",,"false",,,"DEEPFLATHEADSE","1871",
"a13f3a10-576f-3238-97e4-bbcea5e304a1","Jasus edwardsii - Northland","asfis:LOR+nzl:CRA1","Red rock lobster New Zealand area CRA1","assessment unit","approved",,"false",,,"RROCKLOBSTERCRA1",,"sdg-nzl-2"
"b4653741-dcdb-3d5a-9664-1e9b3c39669e","Pleurogrammus azonus - South coast of Hokkaido","asfis:ATK+grsf:Japan_FAJ_SHOKK","Arabesque greenling South coast of Hokkaido","assessment unit","approved",,"false",,,"ARGREENSHOKK",,
"93adff51-a03c-306d-9a14-ca0515cee6be","Clupea harengus - Herring Newfoundland East and South Coast assessment area","asfis:HER+grsf:CAN_HERRNFLDESC","Herring Newfoundland East and South Coast","assessment unit","approved",,"false",,,"HERRNFLDESC",,
"1c4ff2e9-01dd-36bf-91c6-86e87a27b7cf","Clupeonella engrauliformis - 4282","asfis:CLE+mrgid:4282","Anchovy kilka Caspian Sea","assessment unit","approved",,"false",,,"ANCHOVYKILKACS",,
"8667cf6d-d67c-3e9b-80e5-05607320e09d","Ethmalosa fimbriata - Republic of the Congo National Jurisdiction Area - Gabon National Jurisdiction Area - Democratic Republic of the Congo National Jurisdiction Area","asfis:BOA+eez:COD;eez:COG;eez:GAB","Bonga Central West Africa Gabon-Congo DR","assessment unit","approved",,"false",,,"BONGACWAGAB-COD",,
